event,date,domain,url,category,region,lang
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/more-than-a-feline-bavarian-town-honours-cat-7p56qxh8z,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/david-benedictus-obituary-0jvq7s7sm,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/republicans-nominate-steve-scalise-to-replace-ousted-house-speaker-7l5qvrx0r,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/white-pupils-slipped-further-behind-school-education-covid-qhm62mhz0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/whats-on-tv-and-radio-tonight-thursday-october-12-lfc0wbwn7,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/beer-threatened-as-climate-change-hits-europe-s-hops-tcdh58jz5,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-times-view-on-the-joy-of-veg-heaven-in-earth-2sxz77rgj,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/steve-clarke-positive-mentality-will-seal-euro-2024-spot-d6clw9rz0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/metro-bank-clears-hurdle-with-backing-of-bondholders-rzn995mhm,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/john-lewis-stempel-the-only-crime-you-can-commit-in-rural-france-is-to-come-from-paris-vmjgmt76t,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/if-only-rishi-and-keir-were-easier-on-the-ear-5bhg3bmz8,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/shooting-people-requires-trust-zfvsdqs3j,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/pest-control-busier-than-ever-with-bedbug-calls-your-questions-answered-w6v53wjvw,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/wife-saw-husband-swept-away-by-river-tay-after-torrential-downpours-25zvhmwc8,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/israel-gaza-ground-invasion-hamas-netanyahu-2lv5ndzc3,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/notre-dame-fire-brigade-had-a-difficult-delicate-task-25lg3pl5z,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/i-thought-that-dealing-with-divorcing-rich-people-was-pointless-t0xn50ngs,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/would-electronic-wills-do-more-harm-than-good-for-the-vulnerable-n9lkkzxcz,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/five-march-glasgow-restaurant-review-relaxed-serious-and-effortlessly-cool-cbkkt6zbt,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/killer-pilot-robert-browns-automatic-release-blocked-5lmg3npbj,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/notre-dame-fitted-with-2m-firefighting-system-5nw7mvhp0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/newsnight-editor-stewart-maclean-quits-before-big-cut-in-budget-9s3sd57th,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/bankman-fried-hedge-fund-paid-150m-in-bribes-to-chinese-officials-caroline-ellison-tells-fraud-trial-np6klr0hn,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/what-you-get-for-500000-in-gloucestershire-suffolk-cornwall-east-lothian-and-the-algarve-2xjqp6pw7,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/starmer-has-left-the-tories-with-little-to-aim-at-r0l06mmns,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/cummings-whatapp-reveals-frustration-at-civil-service-who-dont-work-weekends-p53xh33t0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/contract-wins-and-profit-upgrade-keep-mitie-moving-on-up-9r7bk9nqn,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/sam-west-interview-dementia-family-2023-m5rdkp9f3,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/salman-rushdie-new-book-knife-t093vbjpt,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/births-marriages-and-deaths-october-12-2023-csffcvw03,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-dogs-covered-in-paint-but-im-a-diy-expert-now-k9smgcq66,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/steve-clarke-eyes-shot-at-glory-at-graveyard-of-scottish-sides-qjhbm9698,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/return-of-the-smart-set-is-tailor-made-for-jigsaw-b6gvdffcv,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/gordonstoun-head-departing-to-lead-scotlands-largest-private-school-2hhpbsxp0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/ex-taxman-sir-ian-rankin-called-to-accounts-wnbzgrjph,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/virtual-reality-walking-test-could-help-to-identify-people-with-alzheimers-bhccv9jcl,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/grand-slammers-television-review-itv-qz5gmz35c,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/england-have-never-had-a-full-back-quite-like-marcus-smith-b58ltw7z7,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/nowhere-to-hide-women-and-children-bear-brunt-of-assault-in-gaza-mvr2gvfk6,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/bringing-colour-to-past-lives-t2pqzxclx,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-aristocrats-who-decorated-their-home-with-pocket-artefacts-times-luxury-7g2d3tdcm,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/holly-johnson-hiv-was-like-having-a-bell-round-my-neck-tvkf6wjvg,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-forgotten-californian-spa-town-suddenly-attracting-the-a-list-g0wz07hzf,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/police-dont-have-time-for-every-crime-federation-chief-admits-xrd67vrn7,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/how-heathrow-airport-can-land-real-success-lx2n7pn7s,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/anas-sarwar-and-keir-starmer-can-reshape-the-political-climate-fzl58zsgj,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/magic-circle-lawyers-teaching-drill-rappers-to-be-legally-fluent-phhs7p53n,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/mona-lisa-secrets-leonardo-da-vinci-s-oils-stripped-back-s385hr2vn,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-rise-of-the-instacooks-ltzb5l6ks,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/rival-female-mountaineers-killed-in-shishapangma-record-attempt-k76kbwb6f,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/pine-martens-tempted-away-from-rare-capercaillie-with-venison-gxx36whh5,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/is-this-the-end-for-bill-belichick-at-new-england-patriots-wq78mbzpl,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-loneliness-of-fighting-for-a-childs-life-td6kl7fcp,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/holly-willoughby-this-morning-presenter-future-itv-z5nwwxn8v,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/to-get-staff-back-in-the-office-first-know-why-62fhqqmrd,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/germany-revises-economic-forecast-from-low-growth-to-shrinking-xnbckprck,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/birkenstock-discovers-success-is-no-shoo-in-on-new-york-debut-zrnnjtj5n,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/birkenstock-hipster-brand-treads-awkward-path-p57b09pnr,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/cbi-survey-finds-firms-hit-by-shortage-of-skilled-staff-sjnwp6z0x,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/trans-rights-crowd-assaulted-guests-at-gender-book-launch-ggn9qdtf7,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/a-15-minute-hit-that-s-well-worth-your-time-v3nfxbmgd,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/what-i-wish-i-d-known-before-taking-in-lodgers-w29ngsjt0,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/cole-palmer-i-miss-mums-cooking-and-cant-use-washing-machine-7wkm7j5mv,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/at-last-an-outbreak-of-peace-in-the-gender-wars-d77g89f66,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/watch-out-here-come-the-park-run-maniacs-v0v5h8ktw,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/trim-the-candlewicks-and-other-ways-to-be-more-beckham-2ph6257mj,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/your-three-minute-digest-38fk87kxf,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/mi6-should-break-its-silence-about-edith-cavell-6cmhscwrc,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/james-cleverly-runs-for-cover-as-missile-sirens-sound-during-israel-visit-szjc8n5qq,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/liam-gallagher-helps-manchester-tram-users-announcer-9g2n70nxz,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/renting-ages-you-after-15-years-first-person-ngr9l6d9r,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/fight-against-bogus-firms-needs-more-punch-say-critics-7l5s3gmtb,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/ollie-watkins-i-dont-want-to-be-a-superstar-like-jack-grealish-mjx3bffd2,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/censure-for-defunct-minibonds-seller-london-capital-amp-finance-308frr6tw,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-times-view-on-labours-nhs-plans-saving-the-patient-5tkf66v8b,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/how-to-holiday-like-coco-chanel-according-to-a-fashion-expert-xb5ddv0nk,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/lower-pay-offers-by-bosses-put-pressure-on-pagegroup-vlgbp73vh,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/french-invasion-wrecked-by-storms-and-the-british-xw06fr37l,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/charlie-savage-shows-traits-of-his-father-as-wales-beat-gibraltar-686dvjnqf,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/qinetiq-boosted-by-us-military-orders-fpdxd5z06,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/sin-and-vice-judgment-in-belfast-case-pssxgvvq9,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/the-times-view-on-pro-hamas-protests-second-casualty-b2q0q67vj,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/sir-christopher-lewinton-obituary-2s8n2wttx,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/bank-of-england-bias-embedded-by-ai-threatens-financial-stability-bk2lglb3w,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/times-letters-israeli-hostages-two-state-solution-hamas-r876flp7k,Print_News,EU,EN
gaza,2023-10-12,thetimes.co.uk,https://www.thetimes.co.uk/article/why-is-the-uk-tiptoeing-around-hate-merchants-fh0jfcnkf,Print_News,EU,EN
gaza,2023-10-15,thetimes.co.uk,https://www.thetimes.co.uk/article/i-love-russia-reporting-from-a-lost-country-by-elena-kostyuchenko-review-vrg0ppjg9,Print_News,EU,EN
gaza,2023-10-15,thetimes.co.uk,https://www.thetimes.co.uk/article/russia-ukraine-war-poll-opinions-putin-0glbc98fz,Print_News,EU,EN
gaza,2023-10-15,thetimes.co.uk,https://www.thetimes.co.uk/article/what-to-expect-from-sydney-opera-houses-50th-birthday-celebrations-x7t6h58dh,Print_News,EU,EN
gaza,2023-10-16,thetimes.co.uk,https://www.thetimes.co.uk/article/flynn-pushes-for-french-style-price-cap-on-food-vtrwrhf75,Print_News,EU,EN
gaza,2023-10-17,thetimes.co.uk,https://www.thetimes.co.uk/article/israel-panic-rooms-home-attack-hamas-gaza-strip-3h0sx67lz,Print_News,EU,EN
